5.24
2.61
2.27
1.88
8.09
5.55
4.44
5.22
5.17
6.78
7.66
4.92
4.01
4.76
6.03
7.57
5.32
7.57
6.41
4.89
7.58
9.67
8.81
7.35
7.01
7.64
8.21
7.89
9.95
11.27
14.84
15.94
19.47
15.08
11.43
7.86
6.8
6.66
4.93
3.86
4.09
4.54
7.33
8.42
9.38
11.8
16.74
28.88
33.75
25.69
28.1
23.75
51.93
70.14
33.75
16.44
15.25
14.17
3.55
4.67
5.73
3.73
3.82
5.27
6.0
3.92
6.84
9.13
6.1
8.56
9.49
16.4
20.74
13.85
13.54
15.55
11.65
13.48
12.6
21.79
15.92
20.99
23.95
21.14
14.9
11.5
8.94
7.94
7.64
7.01
8.1
7.28
9.49
8.35
7.42
5.81
